5695,"Cette pensée me jeta dans une tristesse mortelle."
5696,"Je résolus de faire un nouvel effort pour faciliter quelque succès à ma passion, et sans démentir la conduite généreuse que j'avais tenue jusqu'alors, voici celle dont je formai le plan."
5697,"Je fis appeler Alonso Luis dans mon cabinet."
5698,"Alonso, lui dis-je, je vous ai traité jusqu'ici avec des bontés qui doivent vous donner quelque attachement pour ma personne."
5699,"Ce n'est pas pour vous en faire un reproche que je les rappelle, c'est pour vous engager à continuer de vous en rendre digne."
5700,"J'ai des affaires au Brésil qui demandent la présence d'un homme qui me soit affectionné."
5701,"Allez-y ; je vous donnerai les instructions nécessaires ; et pour vous y faire paraître avec honneur, j'obtiendrai pour vous, du Roi, un titre qui vous y assurera pendant que vous y serez le premier rang après le gouverneur."
5702,"Vous n'y serez pas moins d'un an; mais pour vous consoler d'une si longue absence, je vous promets de vous faire épouser dona Clara à votre retour, si elle, consent à vous accorder cet honneur."
5703,"Mon espérance était que l'éloignement d'Alonso diminuerait peut-être la const&ucs son amante."
5704,"Supposé que ce changement arrivât, il m'aurait été facile."
5705,"^rcte."
5706,"au\ Alonso au Brésil sur de. veaux prétextes, afin qu'elle eût le temps de l'oublier tout-à-fait; mais si l'amour de dona Clara se trouvait à l'épreuve d'un an d'absence, j'étais résolu de me faire absolument violence, et de presser moi-même leur mariage en rappelant Alonso du Brésil, et en sollicitant sa maîtresse de le rendre entièrement heureux."
5707,"Tel était mon projet."
5708,"La fortune, comme vous allez voir, s'est opposée à l'exécution."
5709,"Un dessein que je croyais devoir amener nécessairement mon bonheur, ou celui de deux tendres amans, n'a servi qu'à procurer leur perte, et à me précipiter dans le déplorable état où vous me voyez réduit."
5710,"Alonso se laissa gagner aisément par mes promesses."
5711,"Le désir de paraître dans le lieu de sa naissance avec un éclat où il n'avait jamais espéré de se voir, lui fit trouver moins dure la nécessité de se séparer de son amante, sans compter que le prix que je lui faisais envisager au bout d'un an suffisait pour lui faire entreprendre quelque chose de plus difficile."
5712,"Je le chargeai de mettre ordre aux grands biens que j'ai dans ce pays-là, et de démêler exactement tout ce qui m'appartient."
5713,"Il partit."
5714,"Son voyage fut heureux; mais à peine eut-il passé quelques jours au Brésil, qu'une maladie précipitée le mit au tombeau."
5715,"La nouvelle de sa mort fut apportée en Portugal par le même vaisseau sur lequel il était parti."
5716,"Son amante l'apprit aussitôt que moi."
5717,"Je ne puis vous donner qu'une légère idée de ses transports et de son désespoir."
5718,"Mon assiduité auprès d'elle, mes soins, et les ordres que je donnai pour son secours, empêchèrent les suites funestes que ces premiers mouvemens pouvaient produire."
5719,"Enfin elle consentit à souffrir la vie; mais la regardant comme un supplice, elle prit le parti, il y a trois mois, de se retirer à la campagne dans une de ses terres, qui est à six lieues de Lisbonne."
5720,"Là elle vivait comme oubliée des hommes, dans une tristesse continuelle, et sans cesse occupée à verser des larmes."
5721,"Je ne laissais pas passer deux jours sans me dérober secrètement pour la voir."
5722,"Don Tellès de Sylva était le seul qui m'accompagnait."
5723,"Elle semblait trouver quelque douceur à me voir, et recevoir volontiers les consolations qui lui venaient de moi."
5724,"Je croyais apercevoir de jour en jour l'effet de mon amour et de ma persévérance."
5725,"J'espérais qu'à la fin son cœur s'accoutumerait à me souffrir, et peut-être enfin à m'aimer, lorsqu'un coup fatal et imprévu a détruit une si douce attente, et renversé pour jamais mon bonheur et mes espérances."
5726,"Don M. ne fut pas le maître, en cet endroit, de retenir quelques larmes, qui se mêlèrent avec ses soupirs."
5727,"Vous voyez, nous dit-il tristement, à quel point je parais touché; je le parais mille fois moins que je ne le suis."
5728,"La raison seule ne suffirait pas pour arrêter mon désespoir après un malheur tel que le mien: il n'y a que l'honneur et la considération de ce que je dois à mon rang qui puisse dissiper l'envie pressante que je sens naître à tous momens de me donner la mort."
5729,"Il reprit ainsi son récit."
5730,"Je vais vous apprendre ce qu'est encore ignoré de tout le monde à Lisbonne."
5731,"Vous vous souvenez sans doute de l'audience qu'on vint me demander pour une femme inconnue, dans le temps que j'étais à vous entretenir pour la première fois."
5732,"Cette femme, qui était inconnue en effet pour la plupart de mes gens, ne l'était pas pour don Tellès et pour moi."
5733,"Je l'avais placée moi-même auprès de dona Clara, lorsqu'elle eut appris la mort d'Alonso, pour prendre soin d'elle, et pour arrêter l'effet de son désespoir."
5734,"C'est une personne sage, qui s'appelle Philippa, et qui m'avait été procurée alors par un de mes officiers qui est mort depuis."
5735,"Sa visite imprévue et son air triste m'ayant frappé tout d’un coup, je jugeai qu'elle m'apportait quelque nouvelle fâcheuse ; et sans lui donner le temps de parler, je la conduisis dans mon cabinet."
5736,"Ses pleurs et ses sanglots, qu'elle avait retenus devant mes gens,, prirent là un libre cours; de sorte qu'elle fut quelque temps sans pouvoir former une parole."
5737,"Parlez donc, Philippa, lui dis-je, et tirez-moi de peine."
5738,"Vous me faites trembler pour dona Clara."
5739,"Ah! me répondit-elle, dona Clara n'est plus; il n'est plus temps de trembler pour elle! J'avais vu dona Clara la veille."
5740,"Le peu de vraisemblance qu'il y avait qu'elle fût morte depuis ma visite, m'empêcha d'entendre d'abord le sens de ces paroles."
5741,"Mais Philippa ne m'ayant que trop fait comprendre par quelques mots entrecoupés la cause de sa mort et la manière tragique dont elle était morte, je ne pensai plus qu'à mourir moi-même."
5742,"Je serais maintenant dans le tombeau comme elle, si don Tellès, qui était avec moi, n'eût eu la cruelle pitié d'arrêter mon épée, que j'avais déjà tournée contre mon sein."
5743,"Il profita de la faiblesse que mon trouble et ma douleur me causèrent, pour me mettre lui-même au lit, sans laisser même entrer mes domestiques."
5744,"Ce fut là que tout mon malheur me fut."
5745,"raconté sans déguisement par Philippa ; et vous allez être surpris que j'aie pu l'entendre sans expirer."
5746,"Alonso Luis étant atteint de sa maladie mortelle, avait fait apparemment, des réflexions fort affligeantes sur un accident si imprévu."
5747,"C'était peu que de mourir presque subitement à son âge, et malgré la bonté de son tempérament; mais mourir à la veille de se voir le plus heureux de tous les hommes du côté de l'amour et de la fortune, mourir loin de dona Clara, et sans pouvoir lui dire adieu pour la dernière fois, tout cela lui sembla sans doute bien terrible et bien insupportable."
5748,"Soit par une suite de cette pensée, soit par d'autres raisons, il se persuada qu'une mort si désespérante ne pouvait être naturelle, et se souvenant de la passion que j'avais toujours conservée pour son amante, il crut trouver dans ma jalousie, et la cause de son éloignement de Portugal, et celle de sa mort."
5749,"Folle et injurieuse opinion, après les témoignages qu'il avait eus de ma générosité, mais que je pardonnerais néanmoins à ce malheureux, si les suites en avaient été moins funestes."
5750,"Celte idée se fortifia tellement dans son esprit, que, ne doutant plus que je ne lui eusse fait donner du poison, il demanda une plume avant que de mourir, et fit une lettre pour dona Clara, dans laquelle, en se plaignant de son sort, il lui donnait ses injustes conjonctures comme une vérité certaine."
5751,"Il remit cette lettre entre les mains de son oncle, auquel il donna une somme considérable, après lui avoir fait promettre d'entreprendre exprès le voyage de Portugal, pour porter sa lettre à dona Clara."
5752,"L'oncle ne put partir aussitôt que le vaisseau qui apporta la première nouvelle de la mort d'Alonso ; mais il prit une autre occasion environ trois mois après."
5753,"C'est l'arrivée de ce misérable qui a causé la triste mort de dona Clara; c'est cette fatale lettre qui lui a fait prendre la cruelle résolution d'attenter sur elle-même ; et ce qui me cause le plus horrible désespoir, c'est qu'elle s'est donné la mort en me haïssant, comme la cause de son malheur, et moins pour suivre son amant que pour le venger et me punir."
5754,"Philippa m'a raconté qu'après avoir lu la lettre d'Alonso, elle perdit tout d'un coup la connaissance et la parole; ses beaux yeux s'obscurcirent ; elle demeura sans mouvement, comme si sa douleur lui eût causé la mort."
5755,"Mais étant revenue ensuite à elle-même, elle prit le Ciel à témoin de son état déplorable ; elle invoqua l'ombre de son amant; elle employa le peu de force qui lui restait à me reprocher ma barbarie, et à proférer contre moi mille imprécations."
5756,"Hélas! quelle injustice contre moi, qui l'adorais! contre moi, qui ne respirais que pour lui plaire, et qui étais disposé à me sacrifier non-seulement à son bonheur, mais encore à celui de son amant, parce que le sien m'y paraissait attaché! Enfin, lasse d'exprimer ses transports par des paroles, elle se leva avec un mouvement furieux, et malgré la diligence de Philippa, qui était seule auprès d'elle, et tout éperdue, elle se perça le cœur d'une longue aiguille d'or, qui lui ôta la vie."
5757,"*****Voilà, Messieurs, nous dit le triste don M. le malheur qui cause mes larmes, et qui me fait fuir le Portugal."
5758,"Voyez les restes de ce que j'ai aimé plus que moi- même, ajouta-t-il en tirant de sa poche un mouchoir teint de sang."
5759,"Je conserverai jusqu'au tombeau ce funeste monument de mon infortune et de mon amour."
5760,"Je le tiens de Philippa, qui s'en est servi trop inutilement pour arrêter le sang et la vie de la malheureuse Clara."
5761,"Vous pouvez juger, par le soin que j'ai d'entretenir ma douleur, que mon dessein n'est pas de l'oublier; cependant j'ai résolu de ne pas remettre le pied en Portugal, que mon cœur ne soit assez tranquille pour revoir sans émotion des lieux qui m'ont été si funestes."
5762,"*****Après avoir achevé ainsi sa narration ; le prince, qui se sentait trop agité pour écouter tranquillement les nôtres, parut souhaiter de demeurer seul; mais don Telles de Sylva, qui savait que rien ne lui était plus pernicieux que la solitude, nous fit signe de ne pas l'abandonner, et de tâcher, au contraire, de lui tenir l'esprit occupé par nos récits."
5763,"*****Nous passâmes donc la plus grande partie de la nuit à lui raconter les sujets que nous avions eu de nous plaindre aussi de la fortune, et la triste expérience que nous avions faite de ses caprices."
5764,"Il était presque jour lorsque nous les quittâmes ; de sorte que la matinée fut employée presque tout entière à dormir."
5765,"Le marquis ne fut pas plutôt levé, que don Telles entra dans notre chambre de la part du prince, pour l'assurer de son estime, et lui faire mille civilités."
5766,"*****Il nous pria d'éviter autant qu'il nous serait possible de faire retomber la conversation sur ses peines."
5767,"Nous le promîmes : et moi surtout, d'autant plus volontiers, que c'était rendre en même temps service au marquis, que d'éloigner tout ce qui pouvait renouveler sa tristesse."
5768,"Nous fimes même ensemble divers projets de divertissemens et de plaisirs, tels que la mer pouvait les permettre."
5769,"Le premier fut d'engager les jeunes Turcs, que nous avions vus la veille, à se rendre avec nous chez le prince, pour le surprendre agréablement par ce spectacle imprévu."
5770,"Je me chargeai volontiers de cette commission, et j'allai sur-le-champ à leur chambre."
5771,"Aussitôt que Muleid eut entendu ce que je lui proposai, il se crut très-honoré d'entrer en liaison avec don M., et il consentit à nous suivre."
5772,"La gouvernante du jeune Memiscès fit quelques difficultés de le confier à mes soins ; mais je levai sa peine, en la priant elle-même de nous accompagner."
5773,"Ils se parèrent très-richement."
5774,"La vue de quantité d'habits qu'on tira de plusieurs coffres pour Muleid, nous fit naître l'envie de nous revêtir aussi à la turque."
5775,"Elle fut exécutée à l'instant; de sorte qu'étant monté sur le tillac, on fut surpris de voir le nombre des turcs, augmenté dans le vaisseau."
5776,"Don M., qui ne s'attendait à rien moins qu'à une telle visite, le fut bien davantage."
5777,"Je lui fis un compliment au nom de toute l'Asie que nous prétendions représenter, et qui lui venait rendre ses hommages."
5778,"Il est certain qu'il eut d'abord quelque peine à nous reconnaître, Cette galanterie ne lui en parut que plus agréable."
5779,"Les véritables Turcs s'approchèrent pour le saluer à la mode du levant."
5780,"Il les reçut avec un air de bonté qui les lui attacha tout d'un coup, et qui fut que sans se faire presser, ils demeurèrent à dîner avec nous."
5781,"L'aimable Memiscès fut le sujet presque continuel de notre conversation."
5782,"On admirait la délicatesse de ses traits, sa blancheur vive et piquante, contre l'ordinaire des orientaux, qui ont presque tous quelque chose de fade dans le teint, et le feu admirable qui brillait dans ses yeux, que nous trouvions les plus beaux du monde."
5783,"Le marquis ne manqua point de se placer auprès de lui."
5784,"On lui en fit quelques reproches qu'il soutint agréablement."
5785,"Mais ce qui nous divertit le plus, ce fut qu'étant caressant et enjoué, il voulait embrasser quelquefois ce bel enfant, qui se défendait en rougissant, comme s'il eût eu quelque chose à ménager."
5786,"C'est dommage, nous dit le prince, que nous ne puissions tirer d'eux que le plaisir de les voir ; et que nous soyons privés de celui de les entendre."
5787,"Sa réflexion en fit naître une à don Tellès, que nous approuvâmes tous : Qui nous empêche, se mit-il à dire en riant, de leur apprendre un peu de français, pendant que nous sommes absolument oisifs? Le marquis s'écria qu'il se chargeait de l'instruction de Memiscès, et don Tellès entreprit d'instruire Muleid."
5788,"Il y eut même entre eux une espèce de défi et d'émulation, par rapport aux progrès, chacun se promettant de réussir le mieux et le plus promptement."
5789,"Je déclarai aux deux jeunes Turcs le dessein qui venait d'être formé."
5790,"Ils y donnèrent les mains, et promirent de répondre au zèle de leurs maîtres."
5791,"*****J’admirai dans la suite celui du marquis pour Memiscès."
5792,"Tantôt les deux Turcs étaient chez nous, tantôt c'était nous qui nous trouvions chez eux."
5793,"Memiscès s'apprivoisait avec le marquis, et marquait autant d'empressement pour recevoir ses leçons, que lui pour les donner."
5794,"Nous inventâmes une espèce de méthode, dont le succès fut si prompt, qu'en trois semaines les deux frères entendaient presque entièrement nos discours, et faisaient entendre eux-mêmes assez nettement leurs pensées."
5795,"Memiscès l'emportait néanmoins ; et soit l'adresse du maître, soit la vivacité de l'écolier, il avançait beaucoup plus que son frère."
5796,"L'application du marquis me satisfaisait extrêmement."
5797,"Je la regardais comme un nouveau remède qui allait achever sa guérison."
5798,"Mais quoiqu'il ne fût capable deformer pour Memiscès qu'une affection pleine d'innocence, je ne laissai pas de trouver quelque chose à redire à l'attachement excessif qu'il témoignait pour ce jeune Turc."
5799,"Mon cher marquis, lui dis-je un jour, vous vous livrez trop à vos penchans."
5800,"Tout ce qui vous flatte jusqu'à un certain point, vous attache de même; et vous avez déjà oublié que se former de fortes chaînes, c'est se préparer de cuisantes douleurs, lorsqu'elles viennent à se rompre."
5801,"Je ne vous blâme point d'être sensible à l'amitié ; mais il ne faut pas en faire une passion ; et ces effets doivent être différens de ceux de l'amour."
5802,"Cependant j'aperçois dans vous, non-seulement le feu et l'ardeur, mais l'agitation même et l'inquiétude, qui ne convient qu'à la passion."
5803,"En un mot, vous aimez trop Memiscès, et je voudrais que vous prissiez un peu plus d'empire sur les mouvemens de votre cœur."
5804,"Il me répondit naturellement qu'il sentait bien lui-même qu'il en faisait trop pour ce jeune inconnu; et que la tendresse qu'il avait pour lui approchait de la passion ; mais qu'il n'avait point d'autre excuse à m'apporter qu'un penchant qu'il ne pouvait vaincre, parce qu'il trouvait une douceur infinie à le suivre; qu'il m'avouait que Memiscès lui était aussi cher que lui-même; et que devant le quitter sans doute bien plus lot qu'il ne voudrait, il ne pensait déjà qu'en tremblant à la nécessité de cette séparation."
5805,"En effet, le vent étant des plus favorables nous avancions promptement; et notre voyage n'eût pas duré même un mois, si nous n'eussions été retardés par un accident qui nous causa une juste frayeur."
5806,"Nous étions déjà à la hauteur des côtes de France, et le plus beau temps du monde nous promettait la plus heureuse navigation, lorsque nous entendimes de tous côtés dans le navire le cri que font les matelots quand ils aperçoivent un corsaire."
5807,"Nous nous rendîmes tous sur le tillac."
5808,"Le capitaine anglais nous dit sans déguisement que nous étions poursuivis ; et que le corsaire paraissant beaucoup meilleur voilier que tous, il nous fallait un secours particulier du Ciel pour nous faire éviter le combat."
5809,"Nous lui répondît mes que ce n'était point un si grand mal d'être obligé de se battre, pourvu que nous eussions de quoi nous défendre."
5810,"Il n'y avait malheureusement avec nous, sur le vaisseau, que l'équipage et quelques passagers, quelques mauvaises pièces de canon, très-peu de poudre, et presque nulles autres armes que nos épées."
5811,"Le prince fit lui-même la revue de tout ce qui pouvait servir à notre défense ; et voyant les choses en si mauvais ordre, nous désespérâmes véritablement de notre salut."
5812,"Quelle apparence effectivement de résister avec de simples épées à des corsaires munis d'armes de toute espèce, et sans doute en beaucoup plus grand nombre que nous? La fuite ne paraissait pas une voie plus sûre, à cause de la pesanteur de notre vaisseau."
5813,"D'un autre côté; se rendre sans combattre, c'est à quoi personne ne pouvait se résoudre; et notre sort en aurait-il été plus heureux avec d'impitoyables corsaires ? Je crus notre perte certaine ; mais comme ç'aurait été la précipiter que de s'abattre et de perdre courage, j'affectai au dehors une confiance que je n'avais pas au fond du cœur."
5814,"Je dis à don M. : Ménagez votre personne, mon Prince, et laissez-nous combattre."
5815,"Il rejeta généreusement mon conseil."
5816,"Pour le marquis, je lui fis promettre de ne pas s'éloigner de moi un moment : Obéissez-moi, lui dis-je, peut-être pour la dernière fois ; vous disposerez de vous à votre gré, quand vous m'aurez vu périr en vous défendant."
5817,"Il me répondit, en m'embrassant tendrement, que si je me chargeais du soin de sa vie, il se chargerait de la mienne, et qu'il me promettait de ne pas quitter mon côté pour avoir du moins la consolation de mourir auprès de moi."
5818,"Muleid se préparait au combat avec la même résolution."
5819,"Memiscès fut mis avec ses femmes dans l'endroit le moins périlleux du vaisseau : ce fut le marquis qui eut cette attention, car son cher Memiscès ne lui sortait pas de l'esprit."
5820,"Enfin, les corsaires étaient déjà à la portée du canon, et jugeaient bien, à la manœuvre de notre vaisseau, qu'ils pouvaient nous regarder comme une proie assurée, lorsque le Ciel permit que deux vaisseaux français qui allaient du Havre-de-Grâce à Bayonne, et que le beau temps avait engagé à s'éloigner des côtes, se firent voir tout d'un coup devant nous à la même distance à-peu-près que les corsaires étaient par derrière."
5821,"Nous ne les eûmes pas plutôt aperçus, que nous crûmes le péril passé."
5822,"En effet, les corsaires, qui ne furent pas long-temps non plus à les découvrir, perdirent l'espérance de nous joindre, ou du moins d'être assez forts pour prétendre à nos dépouilles."
5823,"Ils prirent aussitôt une autre route, et nous les perdîmes de vue en peu de temps."
5824,"Nous saluâmes en passant les deux vaisseaux français d'une décharge de notre misérable artillerie, pour les remercier du service important qu'ils nous avaient rendu."
5825,"Peu de jours après, nous entrâmes dans le canal de la Manche, et de-là nous gagnâmes bientôt la Hollande."
5826,"Le prince don M., sans s'arrêter un moment, prit le chemin de la Haye, après nous avoir dit qu'il comptait de nous y revoir, et qu'il allait descendre et se loger chez M. le comte de Tarouca."
5827,"Pour les jeunes Turcs et nous, nous passâmes le reste du jour et de la nuit à nous reposer, au lieu même de notre débarquement."
5828,"Je fis prendre seulement les devans à Scoti, pour nous louer un appartement à la Haye, afin que rien ne nous causât d'inquiétude en arrivant."
5829,"Le lendemain nous nous y rendîmes d'assez bonne heure; nous trouvâmes Scoti qui nous attendait à l'entrée de la ville."
5830,"Comme il connaissait les lieux, y étant venu avec moi long-temps auparavant, je lui donnai ordre de conduire Muleid et son frère vers le Pléen, où ils m'avaient dit que leur père leur avait fait savoir qu'il serait logé."
5831,"Ils nous marquèrent une vive reconnaissance en nous quittant, et nous promirent leur première visite lorsqu'ils seraient en état de sortir."
5832,"Le marquis voulut embrasser Memiscès, qui y consentit pour cette fois d'assez bonne grâce."
5833,"Il faudra néanmoins le quitter tout-à-fait ce cher Memiscès, lui dis- je étant seul avec lui ; et nous verrons comment vous supporterez cette séparation."
5834,"Il répondit à cela qu'il allait me communiquer une pensée qui lui était venue depuis quelques jours, et qu'il n'avait point encore osé me découvrir."
5835,"Je ne puis vous cacher, continua-t-il, que j'aime Memiscès au-delà de ce qu'on peut s'imaginer; mon cœur a pour lui des mouvemens que je n'ai jamais sentis que pour ma chère Diana."
5836,"Je trouve le même plaisir à le voir, et son absence me cause la même douleur."
5837,"Il est donc naturel que je souffre beaucoup lorsqu'il faudra nous séparer."
5838,"Mais si vous aviez un peu de bonté pour moi, ajouta-t-il en me regardant d'un air tendre, vous pourriez m'épargner cette peine, ou du moins la reculer encore bien loin."
5839,"Expliquez-vous plus clairement, lui dis-je, je ne pénètre pas votre système."
5840,"Le voici, reprit-il: Au lieu d'aller en Angleterre en quittant la Hollande, nous pourrions retourner en France avec les deux jeunes Turcs et leur père ; il est raisonnable qu'étant si proche du mien, et devant m'en éloigner encore pour long-temps, je souhaite de le revoir et de l'embrasser : ce serait là notre prétexte."
5841,"Nous ferions voir la Cour de France à Memiscès ; et ce qui servirait encore mieux à mon dessein, nous le ferions instruire adroitement de notre religion, pour tâcher de la lui faire embrasser ; parce qu'il serait aisé après cela de l'engager à demeurer en France toute sa vie."
5842,"Alors, me dit le marquis, je suis sûr que j'obtiendrais aisément de mon père qu'il le reçut dans notre maison comme son fils, et j'aurais la satisfaction de vivre toujours avec lui comme avec un frère."
5843,"J'écoutais le marquis avec une surprise extrême, et je ne pouvais me lasser d'admirer sa fécondité pour former et pour arranger des projets."
5844,"Cependant, après l'avoir laissé s'expliquer à son aise, je lui répondis, d'un ton plus sérieux qu'il ne s'y attendait, que je tremblais pour sa sagesse; et que la chaleur avec laquelle il me parlait de Memiscès, ne me permettait pas de bien interpréter ses sentimens."
5845,"Hé ! quoi donc, Monsieur, lui dis-je, parleriez-vous autrement quand il serait question d'une maîtresse ? Que signifie cette douleur, cette joie et tous ces autres mouvemens que vous prétendez être semblables à ceux que vous inspirait dona Diana? Je ne reconnais point là l'amitié, qui doit être un sentiment modéré, sage et réglé par l'honneur et la raison."
5846,"C'est une passion vicieuse dont vous m'avez fait le portrait; il faut la réduire, s'il vous plaît, à de plus justes bornes."
5847,"Ne trouvez donc pas mauvais que nous laissions partir Memiscès sans nous : vous pouvez, si vous voulez, lui donner quelques lettres, on pour monsieur le duc votre père, ou pour vos amis."
5848,"Votre recommandation lui fera trouver plus d'agrément à Paris : c'est l'unique manière dont vous puissiez à présent lui marquer votre amitié ; car de vous figurer qu'un enfant de treize ou quatorze ans puisse être instruit de notre religion, sans que son père s'en aperçoive, ou que son père le permette, s'il en a la moindre connaissance, c'est une pensée puérile et sans fondement."
5849,"Ma réponse parut dure au marquis, et je remarquai la violence qu'il se faisait pour ne pas marquer trop de douleur."
5850,"J'ajoutai, pour le consoler, que je ne désapprouvais point d'ailleurs les marques d'affection qu'il avait données jusqu'alors à Memiscès ; qu'un si aimable enfant méritait celle de tout le monde, et que je m'étais trouvé moi-même disposé à l'aimer dès le premier moment que je l'avais vu. Mais j'eus beau prendre un ton plus doux, la fin de mon discours ne fit pas tant de plaisir au marquis, que le commencement lui avait causé de chagrin."
5851,"*****La foi du public ne manque pas de se révolter contre les événemens trop extraordinaires."
5852,"*****Cette réflexion qui me naît ici tout d'un coup, est presque capable d'arrêter ma plume, et de m'ôter l'envie d'achever cette première partie de nos voyages."
5853,"*****J’avoue que ce qui me reste à dire est capable de surprendre par sa singularité; mais c'est un fait dont mille personnes peuvent rendre encore témoignage, soit en Hollande, où il est arrivé, soit en France, où il a été connu de la plupart de ceux dont je suis connu moi-même."
5854,"Le lendemain de notre arrivée à la Haye, qui était, si ma mémoire est fidelle, le cinquième jour de décembre, après avoir commencé nos visites par celle du prince don M., qui nous retint à dîner, et qui nous fit des caresses et des amitiés dont il n'y a que ceux qui connaissent l'excessive bonté de ce prince qui puissent bien juger, nous retournâmes à notre logement,parce qu'il était trop tard pour faire voir les beautés de la ville au marquis."
5855,"A peine avions-nous mis le pied dans notre appartement, qu'un de nos laquais vint nous avertir que le père de nos deux aimables Turcs était à la porte avec eux dans son carrosse, et qu'il demandait à nous voir."
5856,"Ses enfans lui avaient parlé avec tant de reconnaissance de la tendresse que nous leur avions marquée, et des obligations qu'ils nous avaient, qu'il avait cru ne pouvoir nous en remercier assez tôt."
5857,"Je donnai ordre de les aller recevoir, et de les introduire, à Scoti, qui était mis assez proprement pour servir au besoin d'une façon de gentilhomme ou d'écuyer."
5858,"Il nous les amena à l'instant."
5859,"Grand Dieu ! me croira-t-on dans cet endroit ? Quelle fut ma surprise, ou plutôt quel fut mon transport, en reconnaissant dans cet officier turc le frère de ma chère Selima, le bon et généreux Amulem! Non, il n'y a point de sentimens au monde tels que ceux qu'inspire la nature ou la reconnaissance; mais leur excès est quelquefois funeste."
5860,"Si la force de mon tempérament m'empêcha de succomber au premier emportement de ma joie, il en fut autrement d'Amulem."
5861,"Il me reconnut à son tour au son de ma voix et à la vivacité de mes caresses, car mon visage ne dut pas lui paraître moins changé que mon habillement ; mais s'il fut aussi frappé que moi d'une rencontre si heureuse et si imprévue, il n'eut pas tant de vigueur pour soutenir l'impétuosité de ses mouvemens: il tomba avec plus de vitesse, que je n'en eus pour le soutenir; et dans le temps que nous nous efforcions de le relever : C'est Salem, répétait-il d'une voix faible et tremblante; mes enfans, c'est votre oncle."
5862,"Ces pauvres enfans se jetèrent tous deux à mon cou, en me serrant de toute leur force; et Dieu seul sait ce qui se passait alors au fond de mon cœur."
5863,"Je tenais le père entre mes bras, et les deux enfans me tenaient chacun entre les siens."
5864,"Ainsi nos cœurs et nos larmes étaient réunis dans le même espace, et comme confondus."
5865,"Cependant je fis réflexion, malgré mon trouble, qu'Amulem, que je soutenais toujours, avait besoin d'un prompt secours."
5866,"Il avait perdu tout-à-fait l'usage de la voix."
5867,"Ses soupirs étaient fréquens, et convulsifs."
5868,"Il avait pourtant la force de se remuer sur la chaise où nous l'avions fait asseoir; ce qui me fit croire que son mal n'était qu'une oppression de poitrine, causée par la prompte révolution de ses esprits et de son sang."
5869,"On lui ouvrit la veine ; et sa voix s'étant ranimée pour un moment, il me dit en langue turque: Serait-il possible, mon cher Salem, que votre vue que j'ai désirée avec tant d'impatience, fût capable de me causer la mort ? Si cet effet arrive, ce sera par un sentiment bien opposé à celui de la douleur."
5870,"Mais ma chère sœur Selima, ajouta-til, le Ciel ne permettra-t-il pas que je la revoie avant que de mourir? Je jugeai, par ce discours, qu'il ignorait la perte de mon épouse ; et comme il n'élait point en état de supporter une pareille nouvelle, je me contentai de lui répondre que dans la joie que j'avais de le retrouver, je n'étais occupé que du désir de lui voir reprendre ses forces, pour jouir pleinement d'une si douce satisfaction."
5871,"Ah! reprit-il, je me sens extrêmement affaibli, et je crains tout d'un épuisement si subit."
5872,"Je vous ai vu du moins, et vous assurerez Selima que je n'emporte point d'autre regret que de mourir sans la voir aussi."
5873,"C'était l'unique objet de mon voyage et de celui de mes enfans; c'était ce qui m'avait fait rechercher avec empressement depuis quelques années la commission que je suis venu exécuter en Hollande."
5874,"Je vous ai vu, répéta-t-il en serrant ma main, c'est assez pour m'empêcher d'accuser le Ciel de rigueur."
5875,"S'il m'ôte la vie, je vous recommande mon fils et ma fille : menez-les à Selima : je sais entre les mains de qui je les laisse."
5876,"Je lui dis qu'il ne fallait penser qu'à vivre, et que j'espérais que son mal ne serait qu'une incommodité passagère, dont nous trouverions moyen de le guérir aisément."
5877,"Je lui demandai ensuite où était sa fille dont il me parlait."
5878,"La voilà, me répondit-il en me montrant Memiscès; j'avais ordonné à sa gouvernante de cacher son sexe, et de lui faire prendre un habit d'homme, pour prévenir les accidens d'un long voyage ; et j'ai jugé à propos de la laisser ici dans ce déguisement par la même raison."
5879,"Je n'ai que ces deux enfans, ajouta-t-il, c'est ce que j'ai de plus cher."
5880,"Si vous avez quelque amitié pour moi, traitez-les avec bonté."
5881,"Il faisait beaucoup d'efforts pour parler."
5882,"Le médecin que j'avais envoyé chercher, et qui arriva dans ce temps, le fit mettre au lit, après avoir examiné son mal."
5883,"Il s'en expliqua d'une manière qui me donna de la frayeur."
5884,"Sa poitrine, me dit-il, me fait tout craindre."
5885,"La saignée fut redoublée : une heure après il perdit entièrement la connaissance et la parole."
5886,"Je commençai à désespérer de son retour à la vie."
5887,"Cependant le médecin, sans s'étonner de la situation où il le voyait, lui fit encore ouvrir la veine du pied."
5888,"Ce fut son salut."
5889,"En moins d'une heure la liberté d'esprit, l'usage de la voix, la couleur même et la santé lui revinrent."
5890,"Il ne lui resta, de cet étrange accident, qu'un peu de faiblesse, causée par les trois saignées."
5891,"Je répète encore ici que cette complication d événemens extraordinaires, la rencontre d'Amulem, sa maladie, sa guérison, et le déguisement de sa fille, pourront sembler difficiles à croire; mais je ne dois point altérer la vérité pour ménager la délicatesse d'un lecteur trop incrédule."
5892,"Lorsque le rétablissement d'Amulem eut permis de penser à la joie, nous nous y livrâmes sans ménagement."
5893,"Ce fut alors que je recommençai à l'embrasser mille fois, et que je ne fis pas moins de caresses à ses chers enfans."
